Unnamed: 0,breakfast1,breakfast2,breakfast3,snack1,snack2,snack3,snack4,rice,special,soup,kimchi,special_soup_needed,special_soup_notneeded,vegitable_soup,nonvegitable_soup,possible_with_special,morning_soup_comb1,morning_soup_comb2,morning_soup_comb3,side_dish1,side_dish2,empty,0_x,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15_x,16_x,17_x,18_x,19_x,20_x,21_x,22_x,23_x,24_x,25_x,26_x,27_x,28_x,29_x,30_x,31_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,15_y,16_y,17_y,18_y,19_y,20_y,21_y,22_y,23_y,24_y,25_y,26_y,27_y,28_y,29_y,30_y,31_y
°í±¸¸¶Â¥Àå¹ä,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.094597,0.90256107,0.0,0.0,4.27139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.954007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8415132,9.59551,0.0,0.0,0.0,0.0,0.0,7.668258,0.0,0.0
¸ÞÃß¸®¾ËÃ¤¼ÒÆøÂý,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.752516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.401479,3.4482055,0.0,2.2863712,3.111471,0.0,0.0,0.0,14.287036,0.0,0.0,12.523594,0.0,0.0
Bºê·ÎÄÝ¸®¼Ò°í±âÁ×,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.662100076675415,-0.24124357104301453,-0.7867646813392639,-0.23922337591648102,-0.158824622631073,-0.5972948670387268,-0.35424545407295227,0.013691547326743603,-0.4146239459514618,-0.12568339705467224,0.0280627328902483,-0.261588990688324,0.21591483056545258,-0.40903496742248535,0.15192046761512756,0.21408221125602722,0.13596351444721222,0.18033050000667572,-0.11412361264228821,-0.2549149990081787,0.25365039706230164,0.20877359807491302,0.6432583928108215,0.26934969425201416,0.47311484813690186,-0.018564924597740173,0.3590897023677826,-0.07392269372940063,0.3578518331050873,0.33395782113075256,-0.2331029772758484,-0.8443726897239685,3.2798128,0.0,0.0,0.0,0.0,0.0,0.0,0.675103,0.0,0.0,0.0,0.0,0.25923288,0.0,3.3779364,0.0,0.0,0.0,1.7119082,0.0,0.0,2.5660505,1.8304831,0.0,0.0,0.0,0.0,0.0,1.5650933,0.0,0.0,0.0
B´ß°¡½¿»ì¿Á¼ö¼öÁ×,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0370846,0.0,0.0,0.0,0.0,0.0,0.0,1.3481196,0.0,0.0,6.7653112,6.1368895,0.0,0.0,1.0448139,1.8828198,0.0,3.8854852,0.26034325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S¾¾¸®¾ó,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4141865,0.0,0.0,35.827778,0.0,0.0,0.0,0.0,17.263552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.30975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
µ¿ÅÂ»ì¹«±¹,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.459146022796631,0.034478239715099335,0.16997186839580536,-0.3411291837692261,-1.5150330066680908,3.8771517276763916,1.43112313747406,0.47312837839126587,-0.8846704959869385,0.6853240728378296,0.26633524894714355,-2.592297077178955,-2.0531980991363525,1.4589557647705078,-1.7323814630508423,-3.061675786972046,0.10298667103052139,-0.1911592036485672,1.5412123203277588,-0.019671309739351273,0.10016226768493652,1.412078619003296,0.10792512446641922,1.1518040895462036,-1.976219892501831,-0.9177091717720032,0.28367799520492554,0.8413197994232178,-0.3059343993663788,-0.5306153893470764,0.3294872045516968,-0.5913995504379272,0.678009,0.0,0.0,0.0,0.0,0.0,0.0,3.927906,0.0,3.1145597,0.0,0.0,0.0,0.0,0.0,0.15751219,0.0,0.0,0.0,2.1528935,0.0,5.309986,0.0,0.0,0.0,0.0,0.0,7.991561,0.0,0.0,0.0,0.0
¾î¹¬ÆÄÇÁ¸®Ä«ººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48704228,0.0,0.0,0.0,0.0,0.0,0.22085375,0.0,0.08584738,2.20122,4.100912,0.0,0.0,0.36918283,0.0,2.0755672,0.25945616,0.9015072,0.0,0.0,0.81785893,0.0,0.0,0.0,0.0,0.273376,0.0,0.0,1.3816111,0.0,0.0
¿ì°ÅÁöµÈÀå±¹,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.9144917726516724,0.021127821877598763,-0.7241823673248291,-0.6625574827194214,-0.3496082127094269,0.9367055296897888,0.12748746573925018,-0.7525449991226196,0.29740026593208313,0.06049428507685661,0.7810928225517273,-0.8264468312263489,-0.7164192795753479,-0.2539962828159332,-0.11036285758018494,-1.2431949377059937,-0.2231704294681549,-1.0707210302352905,0.27807894349098206,-0.43872904777526855,0.3440280258655548,0.2340511977672577,0.33534640073776245,0.2107359915971756,-0.5386083722114563,-0.5131690502166748,-0.2087704986333847,0.46140536665916443,0.42961522936820984,1.0040371417999268,0.5153796672821045,-0.935757577419281,0.0,2.8551083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.799899,0.0,0.0,0.0,0.0,0.0,8.090137,0.0,0.0,0.0,5.8391304,0.0,0.0,0.0,0.0,2.542882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
»õ¼ÛÀÌ¹ö¼¸Ä«·¹¶óÀÌ½º,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.913149,0.4762188,0.0,0.0,1.0945332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867688,0.0,0.39208603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3140544,4.6611238,0.0,0.0,0.0,0.0,0.0,3.2611034,0.0,0.0
ÆÄÀÎ¾ÖÇÃººÀ½¹ä,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8792891502380371,-0.5029183030128479,0.01724197529256344,0.43377047777175903,-0.03903159871697426,-0.411017507314682,-0.6146720051765442,0.7414016723632812,0.34572359919548035,-0.7441525459289551,0.8558862209320068,0.9747738242149353,-0.02837406098842621,-0.7632399201393127,0.6379775404930115,0.9661367535591125,-0.005585458129644394,0.4219222962856293,0.07247817516326904,0.2686198949813843,0.4626519978046417,-0.16197052597999573,0.7978057861328125,0.38104841113090515,0.8346646428108215,0.7834447622299194,-0.7356955409049988,-0.2021222561597824,0.283174991607666,0.28408288955688477,-0.35932615399360657,-0.6469788551330566,2.577677,0.0,0.0,0.0,5.1366596,0.0,0.0,0.0,0.0,0.0,0.0,4.4732113,5.572558,0.0,3.348962,0.0,0.0,0.0,3.2322154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ãë³ª¹°ººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877244,0.0,0.0,0.0,3.8486512,0.0,0.0,2.2991447,0.9081746,1.4056885,0.0,0.0,0.0,0.0,5.137916,0.0,1.7637593,0.0,0.0,1.145403,0.0,0.9876008,0.0,0.0,0.0,0.0,0.0,0.0,2.9115226,0.0,0.0,0.0
BÄ¡Áî,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2238898277282715,0.33552315831184387,-3.901063919067383,0.47934243083000183,-0.6537222862243652,-1.9945542812347412,1.1464016437530518,0.34794071316719055,-2.5765817165374756,0.9548918604850769,0.43213266134262085,-1.529032588005066,1.1129969358444214,0.6005422472953796,0.656147837638855,1.9221960306167603,0.686138927936554,0.4831698536872864,-0.7606924772262573,-0.45849689841270447,1.0336015224456787,0.9578895568847656,2.8551270961761475,2.3951313495635986,4.766390323638916,-0.18531112372875214,1.8673208951950073,-2.090501546859741,0.31729528307914734,0.17694999277591705,-0.7993651628494263,-5.260159492492676,0.16881166,0.0,0.0,0.0,0.012719274,0.0,0.9070411,0.0,0.88153243,0.9804085,0.0,0.0,0.06912011,1.2728615,1.2884158,0.5221925,0.71612,0.0,0.91577655,0.0,0.0,1.105515,0.35900527,0.0,0.75490576,0.0,0.0,0.8202862,0.5283989,0.0,0.8607906,1.0514433
²¢ÀÙµ¿ÅÂÆ÷Àü,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25406840443611145,-0.13083569705486298,-0.1742222160100937,-0.14808256924152374,-0.1706671267747879,0.12132270634174347,-0.0038080988451838493,0.4720586836338043,-0.1147409975528717,-0.17743121087551117,-0.02560226060450077,0.04623360559344292,-0.29774826765060425,-0.37331047654151917,0.10050579160451889,-0.013818113133311272,-0.2715151607990265,0.025597315281629562,-0.120201475918293,0.03154955059289932,0.20865225791931152,0.07177988439798355,0.08028044551610947,0.13065791130065918,-0.053714901208877563,0.2628425359725952,-0.140080064535141,-0.18691106140613556,0.0414937399327755,0.06838244199752808,-0.25524434447288513,-0.12403684109449387,0.8676035,0.0,0.0,0.0,0.42234302,0.0,0.0,1.0196588,0.0,0.8184277,0.0,0.0,0.0,2.4035804,1.009739,0.0,1.1335063,0.0,1.9676089,0.0,0.0,0.27060395,0.0,0.0,0.0,0.0,0.0,2.9156742,0.0,0.0,0.0,0.0
»õ¿ì¸À¿¬±ÙÆ¢±è,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.015041450038552284,-0.4269634783267975,0.32162782549858093,-0.30538618564605713,-0.08318926393985748,-0.038287702947854996,-0.3671793043613434,0.6269921660423279,0.063074991106987,-0.2118811011314392,-0.07232652604579926,-0.17433835566043854,-0.4699305593967438,-0.349658340215683,0.017199987545609474,-0.2905460000038147,0.0681765079498291,0.08687613159418106,0.21643194556236267,0.04227377474308014,0.3475801646709442,0.07840564101934433,0.10294127464294434,-0.19648410379886627,-0.6996534466743469,-0.17422184348106384,0.4109421670436859,0.42317846417427063,0.024118859320878983,0.3517574667930603,0.10651498287916183,0.01565188355743885,0.67108876,2.0001268,0.4158403,0.0,0.0,0.0,0.0,2.1573362,4.9029984,0.0,0.0,0.0,0.0,1.4207928,0.0,0.0,1.782439,0.0,0.2635687,0.48981965,0.0,0.0,0.0,0.0,0.0,0.0,1.3311782,0.0,0.0,0.0,0.0,0.0
±èÄ¡Âî°³,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859179,0.6029663,0.0,0.0,0.0,0.0,0.0,1.330629,0.0,2.968618,0.0,0.0,0.0,0.0,0.0,0.8079719,0.0,0.0,0.0,0.9136821,0.0,2.0377603,0.0,0.0,1.9759352,0.0,0.0,0.7085285,0.0,0.0,0.10217443,0.56837654
BÃ»°æÃ¤Á×,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4997647,0.19966057,0.44991964,0.0,0.0,0.0,0.0,1.1995509,0.0,0.0,0.0,0.91314375,1.6687181,0.0,2.6230397,0.7189958,0.0,0.123494565,0.6660823,0.0,0.0,1.6153051,0.0,0.0,0.71229553,0.0,0.0,0.0,0.6291674,0.0,0.0,0.0
¿À¸®¿£Å»ºñºö½Ò±¹¼ö,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.366392,7.088338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.978865,0.0,0.0,0.0,6.2246256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
¿ÀÂ¡¾î´Þ°¿ÀåÁ¶¸²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5154674,0.0,0.0,0.0,0.0,0.0,1.9999332,0.0,2.9365032,0.0,1.8642793,0.0,0.49601835,1.8701156,0.0,1.674345,0.0,2.200244,0.0,0.0,0.34912756,1.6623547,0.0,0.0,0.0,0.0,0.0,0.0,0.9912016,0.0,0.0
B¿ä±¸¸£Æ®,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8028286695480347,1.507946491241455,-4.13873815536499,-2.046797275543213,0.5471225380897522,-1.9537169933319092,1.9065407514572144,-2.5123131275177,-3.5090444087982178,-0.5287351012229919,-0.2126571238040924,-0.22086110711097717,-1.6169945001602173,-1.1066265106201172,-0.9893831014633179,0.3157631456851959,0.46701955795288086,1.910122275352478,-1.413049578666687,-0.42108339071273804,0.9404966831207275,3.4221317768096924,3.807662010192871,-0.22725072503089905,2.9187161922454834,-0.6841928362846375,0.1329447627067566,-3.2140727043151855,1.9980684518814087,-0.1643015593290329,-2.874102830886841,-2.1348044872283936,0.0,19.100262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.359379,0.0,0.0,0.0,0.0,0.0,0.0,19.557762,0.0,0.0,0.0,0.0,0.0
»ïÄ¡±¸ÀÌ+¾ç³äÀå,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8549206852912903,-0.8406228423118591,0.4639846384525299,-0.6122333407402039,0.07573141902685165,0.2520607113838196,-1.1624666452407837,0.7485249042510986,-0.2925727665424347,-1.3180114030838013,-0.490263432264328,-0.16015081107616425,-1.3932898044586182,-1.1009143590927124,0.3795492649078369,-0.06288124620914459,-0.4996834397315979,-0.5403891205787659,-0.3159913420677185,-0.15252560377120972,0.49507230520248413,0.5093396306037903,0.6244969367980957,-0.3983953297138214,-1.1259268522262573,-0.15336912870407104,0.4635372757911682,0.23258426785469055,-0.6886321902275085,0.8063355088233948,0.0607278011739254,0.40068745613098145,0.0,4.2119017,0.0,0.0,0.3127277,0.0,0.0,2.4425526,0.0,0.0,0.0,0.0,1.4703023,0.0,0.0,0.0,5.895509,0.0,0.0,6.5652895,0.0,0.0,0.0,0.0,0.0,0.0,3.867619,0.0,0.0,4.280618,0.0,0.0
Âý½ÒÆÏ¹ä(75),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5208313465118408,1.674007534980774,5.223583221435547,3.991943836212158,-1.745725154876709,0.9147048592567444,-0.37223586440086365,1.112199306488037,2.893400192260742,-1.5124359130859375,1.2828030586242676,4.382822513580322,1.3291503190994263,-1.0970147848129272,0.3678881824016571,3.3881139755249023,-1.1629246473312378,-0.02498335763812065,1.1523561477661133,-0.11106952279806137,-2.87076473236084,-2.723428964614868,-2.2140917778015137,-1.892759084701538,1.6744849681854248,3.8236124515533447,-4.51585578918457,3.680938482284546,0.18888701498508453,-1.0372580289840698,-0.4268104135990143,-0.5443612933158875,5.153041,4.9031453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.031346,17.117289,0.0,0.0,0.0,0.15160596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.571173,0.0,0.0,0.0
ºñÆ®¹«ÃÊÀýÀÓ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.455078,0.0,0.0,0.0,11.064985,0.0,0.0,0.0,0.0,0.0,7.972084,0.0,0.0,0.0,0.0,0.0,6.219302,0.0,0.0,0.0,0.0,7.490795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.239534
´ëÇÕ¹Ì¿ª±¹,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.9695374965667725,-0.2569679617881775,-0.08827240765094757,-0.43408921360969543,-0.03435426950454712,0.23045937716960907,-0.6008937954902649,0.14973227679729462,0.2711148262023926,-0.4239673912525177,0.21972332894802094,-0.014016138389706612,-0.6073663234710693,-0.49214938282966614,0.22199463844299316,-0.584762692451477,-0.2792886197566986,-0.3978448212146759,-0.075748510658741,-0.0242720078676939,0.570672333240509,0.15335842967033386,0.17737774550914764,0.2052822858095169,-0.7102835774421692,-0.29570719599723816,0.08458951115608215,0.179124653339386,0.07741095125675201,0.3851017653942108,0.13034746050834656,-0.2150000035762787,1.3328791,0.0,1.3407978,0.0,0.0,0.0,0.0,0.0,0.0,2.6963189,0.0,1.267452,0.0,0.0,0.4211489,1.3582873,0.0,0.0,3.2607327,1.1304458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5262246,0.0,0.0,0.0,0.0
¾ÖÈ£¹Ú¾çÆÄººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1372976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8323708,0.0,0.0,0.0,0.0,0.0,0.0,2.0903656,0.0,0.0,4.8418665,0.0,1.432144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.508438,0.0,0.0
¿Ã°»ÀÌ±¹,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8501099944114685,-0.24677987396717072,-0.14247988164424896,-0.19210876524448395,-0.36796683073043823,0.41584742069244385,-0.3108663260936737,-0.11947529017925262,0.15899185836315155,-0.4013523757457733,0.5203424096107483,-0.05840393528342247,-0.14357216656208038,-0.3009044826030731,0.18442700803279877,-0.5260326266288757,-0.2626558244228363,-0.11559236794710159,-0.07413028925657272,-0.057689372450113297,0.39016711711883545,-0.011279675178229809,0.051548853516578674,-0.06662584096193314,-0.20346121490001678,0.19397510588169098,-0.4393914043903351,0.17558401823043823,0.1400206834077835,0.45506909489631653,-0.0942453145980835,-0.4516889452934265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.746332,0.0,0.0,0.0,0.0,0.0,18.37452,0.0,0.0,0.0,0.0,6.6390476,0.0,0.0,18.509178,12.095839,0.0
µÎºÎÃ¤¼ÒÀü,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.047884926199913025,0.6726331114768982,2.1567370891571045,-2.058809757232666,0.7317838072776794,-1.9228320121765137,-1.1834160089492798,-2.3306667804718018,0.3595319986343384,1.0436545610427856,-3.0012075901031494,-3.125509738922119,-1.3099284172058105,0.03111823834478855,-1.6300400495529175,-0.9700397253036499,-1.5243847370147705,-0.3178255259990692,1.55744469165802,-0.9117210507392883,-0.958263635635376,-0.5792691707611084,-2.6271355152130127,-2.3254923820495605,-3.587449789047241,-0.12752605974674225,2.546102285385132,3.04339599609375,0.28179118037223816,0.3033659756183624,4.168004989624023,-1.5189433097839355,0.0,1.0783621,0.0,0.0,0.51730466,0.0,0.0,1.6803257,0.0,2.4615116,4.195273,4.5234723,0.0,2.6344767,2.5062141,0.0,0.0,0.0,4.1596007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75027955,0.0,0.0
»õ¿ì»ìÄÉÃ¸ººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.973728358745575,-0.6276242136955261,0.7501510381698608,-0.8728349208831787,-0.27339985966682434,-0.23930752277374268,-1.1575310230255127,0.6755178570747375,0.7607640624046326,-0.19950707256793976,-0.3254561722278595,-0.047546595335006714,-0.6928135752677917,-0.9497970938682556,-0.17795510590076447,-0.15355174243450165,-0.38374045491218567,-0.10378152132034302,0.3311437964439392,-0.08053678274154663,0.6092709302902222,-0.49326440691947937,0.2692778706550598,-0.5149567127227783,-1.859371542930603,-0.05435061454772949,0.5621883273124695,0.7491868138313293,-0.8846536874771118,0.6740712523460388,0.4501709043979645,0.03560357913374901,0.08709131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7680409,2.2748184,3.0630813,1.6341472,0.886808,0.0,0.0,0.0,0.0,2.878994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2453403,0.0,0.0,2.1705487,0.0,0.0
¿ÀÀÌ¼Ò°í±âººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3760197,0.0,0.0,0.0,0.0,0.0,2.0460231,0.0,1.6323667,0.0,1.7903874,0.0,0.0,1.2176101,0.0,1.9818399,0.0,1.1402507,0.0,0.0,0.0,0.86520284,0.0,0.0,0.0,0.0,0.0,0.0,1.7279027,0.0,0.0
(¿ìÀ¯Á¦¿Ü)½ºÅ©·¥ºí¿¡±×,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2539943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3789878,0.0,1.6451725,0.0,1.8947774,3.1172771,0.0,1.507,0.0,1.5523688,0.0,0.0,0.0,2.0719905,0.0,0.0,0.0,0.0,0.0,0.0,0.26104203,0.0,0.0
B³ÃÄá±¹+¼Ò¸é,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1669367551803589,-0.5295987725257874,-1.6602694988250732,0.48449674248695374,-0.3285368084907532,-0.5413904786109924,0.09104074537754059,-0.5636981725692749,-0.7872797846794128,-0.3042619526386261,-0.45644238591194153,-0.47991040349006653,-0.07467126101255417,0.20565810799598694,0.2944471836090088,0.5059739351272583,-0.3753390908241272,-0.30756455659866333,-0.5541433095932007,0.04769233614206314,0.06346921622753143,0.7121222019195557,0.9650535583496094,1.190640926361084,0.7933686375617981,-0.11584705859422684,1.5489593744277954,-0.6632286310195923,-0.35612690448760986,-0.23251286149024963,-0.2158021330833435,-1.9377585649490356,6.245604,5.130618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.848677,6.9871492,0.0,22.227663,0.0,0.0,0.0,8.139419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.518936,0.0,0.0,0.0
¹°¸¸µÎ±¹(°¡°ø¸¸µÎ),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6635055541992188,-0.40072983503341675,0.021726543083786964,-0.33973199129104614,-0.32644641399383545,0.17839661240577698,-0.5000014901161194,0.5611985325813293,0.1887231022119522,-0.1538044810295105,0.23790691792964935,-0.10370206087827682,-0.15300056338310242,-0.6807447075843811,0.14241643249988556,-0.16931870579719543,-0.4539945423603058,-0.16981011629104614,0.13101692497730255,0.19243276119232178,0.48616230487823486,-0.18886181712150574,-0.05711400881409645,0.39615923166275024,-0.415897399187088,0.04287685081362724,-0.024547239765524864,0.3908269703388214,0.18871630728244781,0.39986056089401245,-0.0686475932598114,-0.042026419192552567,1.6645744,1.4100716,0.0,0.0,0.0,0.0,0.0,0.94454765,0.0,3.4036994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2874501,0.09403479,0.0,1.3336209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
´ëÆÄµÈÀåÂî°³,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50874096,4.1981726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.439752,0.0,0.0,0.0,0.0,0.0,3.974179,0.0,0.0,0.0,1.2717086,0.0,1.8094388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
